,Ticker,Company_Name,Strategy,Date,Issuer,Article_Title,Article_Link,StartDate,EndDate,Start_Price,Week_Price,Month_Price,Quarter_Price,Semi_Price,Annual_Price,Week_Return,Month_Return,Quarter_Return,Semi_Return,Annual_Return,Institution
36,MO,"Altria Group, Inc.",Long,20170131.0,Bull's Run,What's Ahead For Altria And Philip Morris International?,https://seekingalpha.com/article/4041117-ahead-altria-philip-morris-international,20170131.0,20180126.0,68.682343,69.618309,72.918304,68.30100999999999,64.27865600000001,71.019997,0.013627461718945577,0.0616746723390027,-0.0055521256751535075,-0.06411672647801203,0.03403573462833087,False
37,NYRT,New York REIT,Long,20170131.0,Eric Nickolaison,New York REIT Liquidation - Incredible Return In An Overpriced Market,https://seekingalpha.com/article/4041097-new-york-reit-liquidation-incredible-return-overpriced-market,20170131.0,20180126.0,2.856794,2.876892,2.8280830000000003,2.785015,2.463446,2.07,0.00703515899291296,-0.010050077114415634,-0.025125717850149387,-0.13768861177949832,-0.275411527747538,False
38,CSCO,"Cisco Systems, Inc.",Long,20170131.0,Small-Cap Detective,Cisco: Earn 8% Shareholder Yield From This Top Tech Stock,https://seekingalpha.com/article/4041111-cisco-earn-8-percent-shareholder-yield-top-tech-stock,20170131.0,20180126.0,29.692829,30.22444,33.143463,33.393188,31.018599,42.560001,0.017903683074455445,0.1162110218598571,0.12462130166175812,0.044649501063034336,0.4333427441352928,False
39,MA,"Mastercard, Inc.",Long,20170131.0,Mycroft Friedrich,MasterCard And Visa: 2 Buffett Style Toll Bridges For Everyone's Portfolio,https://seekingalpha.com/article/4041102-mastercard-visa-2-buffett-style-toll-bridges-everyones-portfolio,20170131.0,20180126.0,105.59774,105.985054,110.970474,116.751137,130.202774,170.339996,0.0036678247091272986,0.05087925177186548,0.10562155023393482,0.2330072026162681,0.6131026667805581,False
40,MA,"Mastercard, Inc.",Long,20170131.0,Quad 7 Capital,MasterCard: A Rare Buying Opportunity?,https://seekingalpha.com/article/4041092-mastercard-rare-buying-opportunity,20170131.0,20180126.0,105.59774,105.985054,110.970474,116.751137,130.202774,170.339996,0.0036678247091272986,0.05087925177186548,0.10562155023393482,0.2330072026162681,0.6131026667805581,True
41,CALA,Calithera Biosciences,Long,20170131.0,Bret Jensen,Where Does Calithera Biosciences Go From Here?,https://seekingalpha.com/article/4041091-calithera-biosciences-go,20170131.0,20180126.0,7.0,9.0,12.4,11.05,14.5,8.3,0.2857142857142858,0.7714285714285716,0.5785714285714287,1.0714285714285716,0.18571428571428567,False
42,DB,Deutsche Bank AG,Long,20170131.0,Renaissance Research,Deutsche Bank And Commerzbank To Benefit From Accelerating German Inflation,https://seekingalpha.com/article/4041083-deutsche-bank-commerzbank-benefit-accelerating-german-inflation,20170131.0,20180126.0,19.707489,19.014608,19.153185,18.282135,18.01,19.51,-0.0351582588730609,-0.02812656650474332,-0.07232550021973871,-0.08613421019796064,-0.0100210128241095,True
43,ELSE,"Electro-Sensors, Inc.",Long,20170131.0,Miles P. Jennings,Electro-Sensors' Common Stock: Well Worth Monitoring,https://seekingalpha.com/article/4041079-electro-sensors-common-stock-well-worth-monitoring,20170131.0,20180126.0,4.22,4.25,3.9,3.87,3.01,4.14,0.007109004739336511,-0.07582938388625593,-0.08293838862559233,-0.28672985781990523,-0.018957345971563955,False
44,MGDPF,Marathon Gold Corp,Long,20170131.0,Taylor Dart,A Junior Miner That's Flying Under The Radar,https://seekingalpha.com/article/4041051-junior-miner-flying-radar,20170131.0,20180126.0,0.6188,0.8092,0.8201,0.8440000000000001,0.9304,0.91,0.3076923076923077,0.32530704589528114,0.36393018745959904,0.5035552682611506,0.4705882352941178,False
45,AZO,"AutoZone, Inc",Long,20170131.0,Greg Wajda,A Look Under AutoZone's Hood,https://seekingalpha.com/article/4041052-look-autozones-hood,20170131.0,20180126.0,724.97998,741.0599980000002,725.23999,697.179993,542.8900150000002,796.950012,0.022179947644899167,0.00035864438629062967,-0.0383458685300524,-0.251165508046167,0.0992717509247636,False
46,PLX,"Protalix BioTherapeutics, Inc",Long,20170131.0,Leny Hettmansperger,Protalix BioTherapeutics Is Making Significant Progress And The Market Is Beginning To Notice,https://seekingalpha.com/article/4041066-protalix-biotherapeutics-making-significant-progress-market-beginning-notice,20170131.0,20180126.0,0.63,0.78,1.04,0.94,0.64,0.69,0.2380952380952381,0.6507936507936509,0.4920634920634919,0.015873015873015817,0.09523809523809512,False
47,GNW,"Genworth Financial, Inc.",Long,20170131.0,Seven Corners Capital Management,Genworth: Is The China Oceanwide Deal Really At Risk?,https://seekingalpha.com/article/4041046-genworth-china-oceanwide-deal-really-risk,20170131.0,20180126.0,3.36,3.39,4.05,3.81,3.38,3.16,0.008928571428571397,0.2053571428571428,0.1339285714285714,0.005952380952380931,-0.05952380952380942,True
48,LMT,Lockheed Martin,Long,20170131.0,Dhierin Bechai,"The Truth About Trump, The F-35 And Cutting Costs",https://seekingalpha.com/article/4041061-truth-trump-fminus-35-cutting-costs,20170131.0,20180126.0,245.00669900000003,250.280579,262.821594,264.627655,291.132721,344.899994,0.02152545224896074,0.07271186899261073,0.080083344986416,0.18826432986634373,0.4077165865574965,False
49,MNK,Mallinckrodt PLC,Long,20170131.0,PLM Investments,Mallinckrodt Settlement Won't Impact Long-Term Growth Strategy,https://seekingalpha.com/article/4041059-mallinckrodt-settlement-impact-long-term-growth-strategy,20170131.0,20180126.0,48.73,49.419998,51.889999,44.849998,43.57,21.01,0.01415961420069789,0.06484709624461328,-0.07962245023599424,-0.10588959573158208,-0.5688487584650113,True
50,HOG,"Harley-Davidson, Inc.",Long,20170131.0,Quad 7 Capital,Harley-Davidson: The Word Of The Day Is 'Intense',https://seekingalpha.com/article/4041044-harley-davidson-word-day-intense,20170131.0,20180126.0,55.452961,55.258522,57.549767,54.360168,47.092365,55.150002,-0.0035063772338504995,0.037812336116731515,-0.01970666634014373,-0.15076915369767185,-0.005463351181553722,True
51,NGD,New Gold Inc,Long,20170131.0,Gold Mining Bull,New Gold: This Is Getting Ridiculous,https://seekingalpha.com/article/4041020-new-gold-getting-ridiculous,20170131.0,20180126.0,2.67,3.02,2.87,2.77,3.35,3.19,0.13108614232209748,0.07490636704119846,0.037453183520599335,0.2546816479400749,0.19475655430711614,False
52,YUM,"Yum! Brands, Inc.",Long,20170131.0,Graham Grieder,Yum! Brands: Order Up,https://seekingalpha.com/article/4041041-yum-brands-order,20170131.0,20180126.0,64.71453100000001,65.761337,64.22075699999999,67.71746800000001,76.33174100000002,86.199997,0.016175748843795246,-0.007630032890140082,0.04640282411998009,0.1795147059012141,0.3320037349880509,False
53,SBUX,Starbucks Corporation,Long,20170131.0,Christopher De Sousa,Starbucks: Trouble Brewing?,https://seekingalpha.com/article/4041018-starbucks-trouble-brewing,20170131.0,20180126.0,53.921078,54.164047,56.008095,59.431362,54.594002,57.677162,0.004506011545243771,0.03870503108265,0.1021916512870904,0.012479795007065642,0.06965891891107967,False
54,ARLP,"Alliance Resource Partners, L.P.",Long,20170131.0,Gold Mining Bull,Alliance Resource Partners: Is It Time To Take Profits?,https://seekingalpha.com/article/4041035-alliance-resource-partners-time-take-profits,20170131.0,20180126.0,21.751566,22.299036,21.088648000000006,21.414522,18.745537,21.139647,0.02516922229875318,-0.030476794176566457,-0.015495160210533763,-0.13819827960892572,-0.02813218137949236,False
55,COP,ConocoPhillips,Long,20170131.0,Orthodox Investor,ConocoPhillips: Buying Opportunity On Dips,https://seekingalpha.com/article/4041016-conocophillips-buying-opportunity-dips,20170131.0,20180126.0,47.68285,48.504292,47.013737,46.286217,45.367348,60.389999,0.01722720013589796,-0.014032571459130505,-0.029290048728211508,-0.04856047824322585,0.2664930682624884,True
56,KOF,"Coca-Cola FEMSA, S.A.B. De C.V.",Long,20170131.0,Eric Izzo,Coca-Cola FEMSA: Coke's Largest Franchised Bottler Is Undervalued,https://seekingalpha.com/article/4041014-coca-cola-femsa-cokes-largest-franchised-bottler-undervalued,20170131.0,20180126.0,60.464809,61.381237,66.07061800000001,71.55883,82.21862800000002,78.970001,0.015156386254358225,0.09271192769334637,0.1834789720414068,0.3597765272027897,0.3060489614711259,False
57,UPS,"United Parcel Service, Inc.",Long,20170131.0,Quad 7 Capital,UPS: End Of The Rally?,https://seekingalpha.com/article/4041021-ups-end-rally,20170131.0,20180126.0,105.864059,102.982948,103.548172,104.936241,109.624062,132.720001,-0.02721519491331803,-0.02187604576922564,-0.00876423980682628,0.03551727598126564,0.2536832826332496,True
58,TTNP,"Titan Pharmaceuticals, Inc.",Long,20170131.0,Matthew Burdeshaw,Titan Pharmaceuticals Is About To Pop,https://seekingalpha.com/article/4041000-titan-pharmaceuticals-pop,20170131.0,20180126.0,4.35,3.85,3.8,2.9,1.85,1.4,-0.11494252873563204,-0.12643678160919536,-0.3333333333333333,-0.5747126436781609,-0.6781609195402298,False
59,RRC,Range Resources Corporation,Long,20170131.0,Daniel Jones,Range Resources: The Right Kind Of Growth,https://seekingalpha.com/article/4041010-range-resources-right-kind-growth,20170131.0,20180126.0,32.213512,32.761364,27.23307,25.937077,17.858362,15.3,0.017006900706759254,-0.15460723438040536,-0.1948385820211097,-0.4456251153242776,-0.5250440250041659,False
60,CVI,"CVR Energy, Inc.",Long,20170131.0,Valens Research,Overstated Credit Risk Provides Interesting Buying Opportunity For CVR Energy,https://seekingalpha.com/article/4041007-overstated-credit-risk-provides-interesting-buying-opportunity-cvr-energy,20170131.0,20180126.0,20.367342,20.018869,20.906551,21.000301,18.794792,36.810001,-0.01710939994035554,0.026474195798352085,0.031077152826323617,-0.07720938745959094,0.8073050965609552,True
61,AAPL,Apple Inc.,Long,20170131.0,ChuckJones,Apple's Music Is A Major Contributor To Services Revenue Growth,https://seekingalpha.com/article/4040996-apples-music-major-contributor-services-revenue-growth,20170131.0,20180126.0,119.429459,129.950287,138.1642,145.360062,155.964661,171.509995,0.08809240272954777,0.15686867508961932,0.21712066032217409,0.3059144896570285,0.4360778022112619,True
62,OCLR,"Oclaro, Inc.",Long,20170131.0,Jay Somaney,Oclaro Is Well Worth A Look Into Earnings Tonight,https://seekingalpha.com/article/4040998-oclaro-well-worth-look-earnings-tonight,20170131.0,20180126.0,9.81,9.47,9.6,8.19,9.13,6.13,-0.03465851172273193,-0.021406727828746308,-0.1651376146788992,-0.06931702344546375,-0.3751274209989807,False
63,FIT,"Fitbit, Inc.",Long,20170131.0,Jeffrey Himelson,Fitbit: Be Greedy When Others Are Fearful,https://seekingalpha.com/article/4040977-fitbit-greedy-others-fearful,20170131.0,20180126.0,6.01,5.81,6.07,5.68,5.07,5.28,-0.03327787021630624,0.009983361064891838,-0.05490848585690522,-0.1564059900166389,-0.12146422628951735,False
64,XOM,Exxon Mobil Corporation,Long,20170131.0,Quad 7 Capital,Exxon Mobil Is Getting Surgical,https://seekingalpha.com/article/4040992-exxon-mobil-getting-surgical,20170131.0,20180126.0,80.813698,79.209824,80.162514,80.395821,79.094254,89.0,-0.01984656116095573,-0.008057841877252003,-0.005170868433715392,-0.0212766405022079,0.1012984457164674,True
65,CBI,Chicago Bridge & Iron Company,Long,20170131.0,"Jason Phillips, CFA",Chicago Bridge & Iron: One Of The Last Great Energy Names Still Available For Cheap,https://seekingalpha.com/article/4040985-chicago-bridge-and-iron-one-last-great-energy-names-still-available-cheap,20170131.0,20180126.0,32.979046000000004,31.995934,32.204472,29.581121000000003,17.870001000000006,21.0,-0.02981020130175982,-0.02348685283376584,-0.10303284697804772,-0.45814075398057297,-0.363232035274762,False
66,GPL,Great Panther Silver Limited,Long,20170131.0,Gold Mining Bull,What To Expect From Great Panther Silver In 2017,https://seekingalpha.com/article/4040935-expect-great-panther-silver-2017,20170131.0,20180126.0,1.81,2.05,1.84,1.21,1.3,1.32,0.1325966850828728,0.016574585635359185,-0.3314917127071824,-0.2817679558011049,-0.2707182320441989,False
67,AAPL,Apple Inc.,Long,20170131.0,Mark Hibben,Apple's December Quarter: Expect The Expected,https://seekingalpha.com/article/4040951-apples-december-quarter-expect-expected,20170131.0,20180126.0,119.429459,129.950287,138.1642,145.360062,155.964661,171.509995,0.08809240272954777,0.15686867508961932,0.21712066032217409,0.3059144896570285,0.4360778022112619,False
68,EPD,Enterprise Products Partners L.P,Long,20170131.0,Gold Mining Bull,Enterprise Products Partners: What To Do Now,https://seekingalpha.com/article/4040915-enterprise-products-partners-now,20170131.0,20180126.0,26.620209000000006,26.714174,26.441679,25.810083,26.383253000000003,28.939875,0.003529837049739193,-0.00670655891544647,-0.030432743784994387,-0.008901357611429739,0.08713928579599073,False
69,BMY,Bristol-Myers Squibb Company,Long,20170131.0,Activist Stocks,The Battle For Bristol-Myers Begins,https://seekingalpha.com/article/4040913-battle-bristol-myers-begins,20170131.0,20180126.0,47.86158,50.626568,55.747639,53.994705,54.53941700000001,64.25,0.05777051238174756,0.16476804568507775,0.12814296978912965,0.13952395637586568,0.34241284972205266,True
70,BMY,Bristol-Myers Squibb Company,Long,20170131.0,Activist Stocks,The Battle For Bristol-Myers Begins,https://seekingalpha.com/article/4040913-battle-bristol-myers-begins,20170131.0,20180126.0,47.86158,50.626568,55.747639,53.994705,54.53941700000001,64.25,0.05777051238174756,0.16476804568507775,0.12814296978912965,0.13952395637586568,0.34241284972205266,True
71,DRYS,DryShips Inc.,Long,20170131.0,Henrik Alex,DryShips: Major Rebound In The Works,https://seekingalpha.com/article/4040912-dryships-major-rebound-works,20170131.0,20180126.0,4850.256348,3832.182617,1315.812134,177.708405,1.333575,3.53,-0.2099010151122841,-0.7287128680234449,-0.9633610283148688,-0.9997250506149948,-0.9992722034163296,False
72,NNDIF,Noranda Income Fund,Long,20170131.0,Safety In Value,Noranda Income Fund Has Potential Takeover Upside,https://seekingalpha.com/article/4040224-noranda-income-fund-potential-takeover-upside,20170131.0,20180126.0,1.82,1.14,1.14,1.09,1.07,1.16,-0.37362637362637374,-0.37362637362637374,-0.4010989010989011,-0.4120879120879121,-0.3626373626373627,False
73,NATI,National Instruments Corporation,Long,20170131.0,Willow Street Investments,National Instruments: Participation In These 2 Markets Will Increase Takeover Possibilities,https://seekingalpha.com/article/4040629-national-instruments-participation-2-markets-will-increase-takeover-possibilities,20170131.0,20180126.0,30.717541,30.63933,31.781046000000003,33.621567,40.357555,46.93,-0.0025461347964018666,0.03462207472922385,0.09453966383572164,0.313827659577308,0.5277915637843538,True
